SCHLUESSEL,BERUFINT,BERUFVERZ,RO,BESCHARTA,BESCHARTB,ENTSENDEG,BLTAETIGKEIT,TRFIELD,REPL_ID,REPL_DATABASE,IENTGELTGRUPPE,SSICHTBARINMAND,CSELEKTIONSKENNZEICHEN,IWEBPORTAL,SWEBPORTALTEXT,AUSGTAETIGKEITSSCHLUESSEL,AKTIV,WARNUNGMINDESTLOHN,HOCHSCHULBERUF,VORRAUSSETZUNG,LFDNRAUSGTAETIGKEIT,SWEBPORTALTEXT2,CFREMDSCHLUESSEL,AUTO_UEBERNAHME_PERSONAL,PROSOFT_RECRUITING_SOURCE_ID,DKZ_ID
32326,Verlagskaufmann/-frau,Verlagskaufmann/-frau,,,,,,,44118,1604123803,,,,,,92302,1,,,,,,,1,,
32327,Verlagskaufmann/-frau - Buchverlag,Verlagskaufmann/-frau - Buchverlag,,,,,,,44119,1604123803,,,,,,92302,1,,,,,,,1,,
32328,Verlagskaufmann/-frau - Zeitungs- und Zeitschrifte,Verlagskaufmann/-frau - Zeitungs- und Zeitschrifte,,,,,,,44120,1604123803,,,,,,92302,1,,,,,,,1,,
32329,Zeitungsverlagskaufmann/-frau,Zeitungsverlagskaufmann/-frau,,,,,,,44121,1604123803,,,,,,92302,1,,,,,,,1,,
32330,Zeitschriftenverlagskaufmann/-frau,Zeitschriftenverlagskaufmann/-frau,,,,,,,44122,1604123803,,,,,,92302,1,,,,,,,1,,
32331,Wirtschaftskaufmann/-frau - Verlag/Werbung,Wirtschaftskaufmann/-frau - Verlag/Werbung,,,,,,,44123,1604123803,,,,,,92302,1,,,,,,,1,,
32332,Wirtschaftskaufmann/-frau - Verlag und Werbung,Wirtschaftskaufmann/-frau - Verlag und Werbung,,,,,,,44124,1604123803,,,,,,92302,1,,,,,,,1,,
32333,Internationale/r Assistent/in - Multimedia,Internationale/r Assistent/in - Multimedia,,,,,,,44125,1604123803,,,,,,92302,1,,,,,,,1,,
32334,Buchhändler/in - Verlag,Buchhändler/in - Verlag,,,,,,,44126,1604123803,,,,,,92302,1,,,,,,,1,,
32335,Buchverlagskaufmann/-frau,Buchverlagskaufmann/-frau,,,,,,,44127,1604123803,,,,,,92302,1,,,,,,,1,,
32336,Bachelor of Arts - Medienmanagement,Bachelor of Arts - Medienmanagement,,,,,,,44128,1604123803,,,,,,92303,1,,,,,,,1,,
32337,Fachwirt/in - Medien,Fachwirt/in - Medien,,,,,,,44129,1604123803,,,,,,92303,1,,,,,,,1,,
32338,Fachwirt/in - Verlag,Fachwirt/in - Verlag,,,,,,,44130,1604123803,,,,,,92303,1,,,,,,,1,,
32339,Fachberater/in - Verlag,Fachberater/in - Verlag,,,,,,,44131,1604123803,,,,,,92303,1,,,,,,,1,,
32340,Fachwirt/in - Multimedia,Fachwirt/in - Multimedia,,,,,,,44132,1604123803,,,,,,92303,1,,,,,,,1,,
32341,Fachwirt/in - Medien (Print),Fachwirt/in - Medien (Print),,,,,,,44133,1604123803,,,,,,92303,1,,,,,,,1,,
32342,Fachwirt/in - Medienmarketing,Fachwirt/in - Medienmarketing,,,,,,,44134,1604123803,,,,,,92303,1,,,,,,,1,,
32343,Fachwirt/in - Medien (Digital),Fachwirt/in - Medien (Digital),,,,,,,44135,1604123803,,,,,,92303,1,,,,,,,1,,
32344,Fachwirt/in - Verlag/Herstellung,Fachwirt/in - Verlag/Herstellung,,,,,,,44136,1604123803,,,,,,92303,1,,,,,,,1,,
32345,Fachwirt/in - Herstellung (Bücher),Fachwirt/in - Herstellung (Bücher),,,,,,,44137,1604123803,,,,,,92303,1,,,,,,,1,,
32346,Fachwirt/in - Verlag/Absatzförderung,Fachwirt/in - Verlag/Absatzförderung,,,,,,,44138,1604123803,,,,,,92303,1,,,,,,,1,,
32347,Fachwirt/in - Herstellung (Zeitschriften),Fachwirt/in - Herstellung (Zeitschriften),,,,,,,44139,1604123803,,,,,,92303,1,,,,,,,1,,
32348,Fachwirt/in - Medien- und Verlagswirtschaft,Fachwirt/in - Medien- und Verlagswirtschaft,,,,,,,44140,1604123803,,,,,,92303,1,,,,,,,1,,
32349,Betriebswirt/in - Medien,Betriebswirt/in - Medien,N,881,,,,,44141,1604123803,,,,,,92303,1,,,,,,,1,,
32350,Betriebswirt/in (Fachschule) - Medien,Betriebswirt/in (Fachschule) - Medien,,,,,,,44142,1604123803,,,,,,92303,1,,,,,,,1,,
32351,Betriebswirt/in (Fachschule) - Verlag,Betriebswirt/in (Fachschule) - Verlag,,,,,,,44143,1604123803,,,,,,92303,1,,,,,,,1,,
32352,Betriebswirt/in (Berufsakademie) - Medien und Komm,Betriebswirt/in (Berufsakademie) - Medien und Komm,,,,,,,44144,1604123803,,,,,,92303,1,,,,,,,1,,
32353,Medienreferent/in,Medienreferent/in,,,,,,,44145,1604123803,,,,,,92303,1,,,,,,,1,,
32354,Medienfachwirt/in,Medienfachwirt/in,,,,,,,44146,1604123803,,,,,,92303,1,,,,,,,1,,
32355,Medienbetriebswirt/in,Medienbetriebswirt/in,,,,,,,44147,1604123803,,,,,,92303,1,,,,,,,1,,
32356,Medienmarketingfachwirt/in,Medienmarketingfachwirt/in,,,,,,,44148,1604123803,,,,,,92303,1,,,,,,,1,,
32357,Medien- und Verlagsfachwirt/in,Medien- und Verlagsfachwirt/in,,,,,,,44149,1604123803,,,,,,92303,1,,,,,,,1,,
32358,Medien- und Kommunikationswirt/in,Medien- und Kommunikationswirt/in,,,,,,,44150,1604123803,,,,,,92303,1,,,,,,,1,,
32359,Medienbetriebswirt/in (Fachschule),Medienbetriebswirt/in (Fachschule),,,,,,,44151,1604123803,,,,,,92303,1,,,,,,,1,,
32360,Repräsentant/in (Verlag),Repräsentant/in (Verlag),,,,,,,44152,1604123803,,,,,,92303,1,,,,,,,1,,
32361,Verlagsfachwirt/in,Verlagsfachwirt/in,,,,,,,44153,1604123803,,,,,,92303,1,,,,,,,1,,
32362,Verlagsvertreter/in,Verlagsvertreter/in,,,,,,,44154,1604123803,,,,,,92303,1,,,,,,,1,,
32363,Verlagspropagandist/in,Verlagspropagandist/in,,,,,,,44155,1604123803,,,,,,92303,1,,,,,,,1,,
32364,Verlagsfachwirt/in - Marketing,Verlagsfachwirt/in - Marketing,,,,,,,44156,1604123803,,,,,,92303,1,,,,,,,1,,
32365,Verlagsfachwirt/in - Herstellung,Verlagsfachwirt/in - Herstellung,,,,,,,44157,1604123803,,,,,,92303,1,,,,,,,1,,
32366,Kommunikationsbetriebswirt/in (Fachschule),Kommunikationsbetriebswirt/in (Fachschule),,,,,,,44158,1604123803,,,,,,92303,1,,,,,,,1,,
32367,Master of Arts  - Medienmanagement,Master of Arts  - Medienmanagement,,,,,,,44159,1604123803,,,,,,92304,1,,,,,,,1,,
32368,Master of Science - Multimedia Management,Master of Science - Multimedia Management,,,,,,,44160,1604123803,,,,,,92304,1,,,,,,,1,,
32369,Master of Arts - Multimediale Kommunikation,Master of Arts - Multimediale Kommunikation,,,,,,,44161,1604123803,,,,,,92304,1,,,,,,,1,,
32370,Editionswissenschaftler/in,Editionswissenschaftler/in,,,,,,,44162,1604123803,,,,,,92304,1,,,,,,,1,,
32371,Medienwirt/in,Medienwirt/in,,,,,,,44163,1604123803,,,,,,92304,1,,,,,,,1,,
32372,Medienökonom/in,Medienökonom/in,,,,,,,44164,1604123803,,,,,,92304,1,,,,,,,1,,
32373,Medienmanager/in,Medienmanager/in,,,,,,,44165,1604123803,,,,,,92304,1,,,,,,,1,,
32374,Medieninformationsmanager/in,Medieninformationsmanager/in,,,,,,,44166,1604123803,,,,,,92304,1,,,,,,,1,,
32375,Media Management (FH) - Net Production,Media Management (FH) - Net Production,,,,,,,44167,1604123803,,,,,,92304,1,,,,,,,1,,
32376,Copyright-Manager/in (Musikverlag),Copyright-Manager/in (Musikverlag),,,,,,,44168,1604123803,,,,,,92304,1,,,,,,,1,,
32377,Programmmanager/in,Programmmanager/in,,,,,,,44169,1604123803,,,,,,92304,1,,,,,,,1,,
32378,Programmplaner/in (Verlag),Programmplaner/in (Verlag),,,,,,,44170,1604123803,,,,,,92304,1,,,,,,,1,,
32379,Buch- und Medienwirtschafter/in - Verlag,Buch- und Medienwirtschafter/in - Verlag,,,,,,,44171,1604123803,,,,,,92304,1,,,,,,,1,,
32380,Ad Sales Manager/in,Ad Sales Manager/in,,,,,,,44172,1604123803,,,,,,92382,1,,,,,,,1,,
32381,Adressenvermittler/in,Adressenvermittler/in,,,,,,,44173,1604123803,,,,,,92382,1,,,,,,,1,,
32382,Disponent/in - Anzeigenverkauf,Disponent/in - Anzeigenverkauf,,,,,,,44174,1604123803,,,,,,92382,1,,,,,,,1,,
32383,Annoncenagent/in,Annoncenagent/in,,,,,,,44175,1604123803,,,,,,92382,1,,,,,,,1,,
32384,Anzeigenagent/in,Anzeigenagent/in,,,,,,,44176,1604123803,,,,,,92382,1,,,,,,,1,,
32385,Anzeigenwerber/in,Anzeigenwerber/in,,,,,,,44177,1604123803,,,,,,92382,1,,,,,,,1,,
32386,Annoncenvertreter/in,Annoncenvertreter/in,,,,,,,44178,1604123803,,,,,,92382,1,,,,,,,1,,
32387,Anzeigenverkäufer/in,Anzeigenverkäufer/in,,,,,,,44179,1604123803,,,,,,92382,1,,,,,,,1,,
32388,Anzeigendisponent/in,Anzeigendisponent/in,,,,,,,44180,1604123803,,,,,,92382,1,,,,,,,1,,
32389,Anzeigenvermittler/in,Anzeigenvermittler/in,,,,,,,44181,1604123803,,,,,,92382,1,,,,,,,1,,
32390,Anzeigenkontakteur/in,Anzeigenkontakteur/in,,,,,,,44182,1604123803,,,,,,92382,1,,,,,,,1,,
32391,Anzeigenfachberater/in,Anzeigenfachberater/in,,,,,,,44183,1604123803,,,,,,92382,1,,,,,,,1,,
32392,Anzeigenakquisiteur/in,Anzeigenakquisiteur/in,,,,,,,44184,1604123803,,,,,,92382,1,,,,,,,1,,
32393,Anzeigensachbearbeiter/in,Anzeigensachbearbeiter/in,,,,,,,44185,1604123803,,,,,,92382,1,,,,,,,1,,
32394,Anzeigenverkaufsberater/in,Anzeigenverkaufsberater/in,,,,,,,44186,1604123803,,,,,,92382,1,,,,,,,1,,
32395,Inseratenwerber/in,Inseratenwerber/in,,,,,,,44187,1604123803,,,,,,92382,1,,,,,,,1,,
32396,Inseratenvertreter/in,Inseratenvertreter/in,,,,,,,44188,1604123803,,,,,,92382,1,,,,,,,1,,
32397,Inseratenakquisiteur/in,Inseratenakquisiteur/in,,,,,,,44189,1604123803,,,,,,92382,1,,,,,,,1,,
32398,Assistent/in - Filmgeschäftsführung,Assistent/in - Filmgeschäftsführung,,,,,,,44190,1604123803,,,,,,92382,1,,,,,,,1,,
32399,Kundenbetreuer/in - Verlag,Kundenbetreuer/in - Verlag,,,,,,,44191,1604123803,,,,,,92382,1,,,,,,,1,,
32400,Art-Buyer (Werbung),Art-Buyer (Werbung),,,,,,,44192,1604123803,,,,,,92383,1,,,,,,,1,,
32401,Listbroker/in,Listbroker/in,,,,,,,44193,1604123803,,,,,,92384,1,,,,,,,1,,
32402,Literaturagent/in,Literaturagent/in,,,,,,,44194,1604123803,,,,,,92384,1,,,,,,,1,,
32403,Autorenagent/in,Autorenagent/in,,,,,,,44195,1604123803,,,,,,92384,1,,,,,,,1,,
32404,Herstellungsleiter/in (Verlag),Herstellungsleiter/in (Verlag),,,,,,,44196,1604123803,,,,,,92394,1,,,,,,,1,,
32405,Lesezirkelinhaber/in,Lesezirkelinhaber/in,,,,,,,44197,1604123803,,,,,,92394,1,,,,,,,1,,
32406,Verlagsleiter/in,Verlagsleiter/in,,,,,,,44198,1604123803,,,,,,92394,1,,,,,,,1,,
32407,Verlagsdirektor/in,Verlagsdirektor/in,,,,,,,44199,1604123803,,,,,,92394,1,,,,,,,1,,
32408,Verlagsprokurist/in,Verlagsprokurist/in,,,,,,,44200,1604123803,,,,,,92394,1,,,,,,,1,,
32409,Verlagswerbeleiter/in,Verlagswerbeleiter/in,,,,,,,44201,1604123803,,,,,,92394,1,,,,,,,1,,
32410,Verlagsgeschäftsführer/in,Verlagsgeschäftsführer/in,,,,,,,44202,1604123803,,,,,,92394,1,,,,,,,1,,
32411,"Verleger/in (Medien, Musik)","Verleger/in (Medien, Musik)",,,,,,,44203,1604123803,,,,,,92394,1,,,,,,,1,,
32412,Zeitungsverleger/in,Zeitungsverleger/in,,,,,,,44204,1604123803,,,,,,92394,1,,,,,,,1,,
32413,Zeitschriftenverleger/in,Zeitschriftenverleger/in,,,,,,,44205,1604123803,,,,,,92394,1,,,,,,,1,,
32414,Zeitungs- und Zeitschriftenverleger/in,Zeitungs- und Zeitschriftenverleger/in,,,,,,,44206,1604123803,,,,,,92394,1,,,,,,,1,,
32415,Philatelistische/r Verleger/in,Philatelistische/r Verleger/in,,,,,,,44207,1604123803,,,,,,92394,1,,,,,,,1,,
32416,Bilderverleger/in,Bilderverleger/in,,,,,,,44208,1604123803,,,,,,92394,1,,,,,,,1,,
32417,Anzeigenleiter/in,Anzeigenleiter/in,,,,,,,44209,1604123803,,,,,,92394,1,,,,,,,1,,
32418,Ansichtskartenverleger/in,Ansichtskartenverleger/in,,,,,,,44210,1604123803,,,,,,92394,1,,,,,,,1,,
32419,Buchverleger/in,Buchverleger/in,,,,,,,44211,1604123803,,,,,,92394,1,,,,,,,1,,
32420,Kunstverleger/in,Kunstverleger/in,,,,,,,44212,1604123803,,,,,,92394,1,,,,,,,1,,
32421,Kunst- und Bilderverleger/in,Kunst- und Bilderverleger/in,,,,,,,44213,1604123803,,,,,,92394,1,,,,,,,1,,
32422,Musikverleger/in,Musikverleger/in,,,,,,,44214,1604123803,,,,,,92394,1,,,,,,,1,,
32423,Redaktionsassistent/in,Redaktionsassistent/in,,,,,,,44215,1604123803,,,,,,92412,1,,,,,,,1,,
32424,Redaktionsgehilfe/-gehilfin,Redaktionsgehilfe/-gehilfin,,,,,,,44216,1604123803,,,,,,92412,1,,,,,,,1,,
32425,Video-Journalist/in,Video-Journalist/in,,,,,,,44217,1604123803,,,,,,92412,1,,,,,,,1,,
32426,Assistent/in - Pressestelle,Assistent/in - Pressestelle,,,,,,,44218,1604123803,,,,,,92412,1,,,,,,,1,,
32427,E-Learning-Autor/in,E-Learning-Autor/in,,,,,,,44219,1604123803,,,,,,92413,1,,,,,,,1,,
32428,E-Learning-Tutor/in,E-Learning-Tutor/in,,,,,,,44220,1604123803,,,,,,92413,1,,,,,,,1,,
32429,E-Learning-Manager/in,E-Learning-Manager/in,,,,,,,44221,1604123803,,,,,,92413,1,,,,,,,1,,
32430,CBT-Autor/in,CBT-Autor/in,,,,,,,44222,1604123803,,,,,,92413,1,,,,,,,1,,
32431,PR-Redakteur/in,PR-Redakteur/in,,,,,,,44223,1604123803,,,,,,92413,1,,,,,,,1,,
32432,Daily-Talk-Redakteur/in,Daily-Talk-Redakteur/in,,,,,,,44224,1604123803,,,,,,92413,1,,,,,,,1,,
32433,Fachredakteur/in,Fachredakteur/in,,,,,,,44225,1604123803,,,,,,92413,1,,,,,,,1,,
32434,Fachredakteur/in - Technik,Fachredakteur/in - Technik,,,,,,,44226,1604123803,,,,,,92413,1,,,,,,,1,,
32435,Fachredakteur/in - Wirtschaft,Fachredakteur/in - Wirtschaft,,,,,,,44227,1604123803,,,,,,92413,1,,,,,,,1,,
32436,Handbuch-Autor/in,Handbuch-Autor/in,,,,,,,44228,1604123803,,,,,,92413,1,,,,,,,1,,
32437,Handelsredakteur/in,Handelsredakteur/in,,,,,,,44229,1604123803,,,,,,92413,1,,,,,,,1,,
32438,Hauptschriftleiter/in,Hauptschriftleiter/in,,,,,,,44230,1604123803,,,,,,92413,1,,,,,,,1,,
32439,Manual-Redakteur/in,Manual-Redakteur/in,,,,,,,44231,1604123803,,,,,,92413,1,,,,,,,1,,
32440,Schriftleiter/in,Schriftleiter/in,,,,,,,44232,1604123803,,,,,,92413,1,,,,,,,1,,
32441,Schlussredakteur/in,Schlussredakteur/in,,,,,,,44233,1604123803,,,,,,92413,1,,,,,,,1,,
32442,Fernsehredakteur/in,Fernsehredakteur/in,,,,,,,44234,1604123803,,,,,,92413,1,,,,,,,1,,
32443,Lernsystemanalytiker/in,Lernsystemanalytiker/in,,,,,,,44235,1604123803,,,,,,92413,1,,,,,,,1,,
32444,Medienberater/in (Publizistik),Medienberater/in (Publizistik),,,,,,,44236,1604123803,,,,,,92413,1,,,,,,,1,,
32445,Redakteur/in,Redakteur/in,,,,,,,44237,1604123803,,,,,,92413,1,,,,,,,1,,
32446,Technikredakteur/in,Technikredakteur/in,,,,,,,44238,1604123803,,,,,,92413,1,,,,,,,1,,
32447,Technische/r Autor/in,Technische/r Autor/in,,,,,,,44239,1604123803,,,,,,92413,1,,,,,,,1,,
32448,Teachware-Designer/in,Teachware-Designer/in,,,,,,,44240,1604123803,,,,,,92413,1,,,,,,,1,,
32449,Technische/r Fachautor/in,Technische/r Fachautor/in,,,,,,,44241,1604123803,,,,,,92413,1,,,,,,,1,,
32450,Technische/r Redakteur/in,Technische/r Redakteur/in,,,,,,,44242,1604123803,,,,,,92413,1,,,,,,,1,,
32451,Technische/r Fachredakteur/in,Technische/r Fachredakteur/in,,,,,,,44243,1604123803,,,,,,92413,1,,,,,,,1,,
32452,Verlagsredakteur/in,Verlagsredakteur/in,,,,,,,44244,1604123803,,,,,,92413,1,,,,,,,1,,
32453,Web-Reporter/in,Web-Reporter/in,,,,,,,44245,1604123803,,,,,,92413,1,,,,,,,1,,
32454,Web-Redakteur/in,Web-Redakteur/in,,,,,,,44246,1604123803,,,,,,92413,1,,,,,,,1,,
32455,Web-Learning-Tutor/in,Web-Learning-Tutor/in,,,,,,,44247,1604123803,,,,,,92413,1,,,,,,,1,,
32456,Web Based Training-Autor/in,Web Based Training-Autor/in,,,,,,,44248,1604123803,,,,,,92413,1,,,,,,,1,,
32457,Zeitungsreporter/in,Zeitungsreporter/in,,,,,,,44249,1604123803,,,,,,92413,1,,,,,,,1,,
32458,Zeitungsredakteur/in,Zeitungsredakteur/in,,,,,,,44250,1604123803,,,,,,92413,1,,,,,,,1,,
32459,Offline-Redakteur/in,Offline-Redakteur/in,,,,,,,44251,1604123803,,,,,,92413,1,,,,,,,1,,
32460,Bildredakteur/in,Bildredakteur/in,,,,,,,44252,1604123803,,,,,,92413,1,,,,,,,1,,
32461,Videoreporter/in,Videoreporter/in,,,,,,,44253,1604123803,,,,,,92413,1,,,,,,,1,,
32462,Wirtschaftsredakteur/in,Wirtschaftsredakteur/in,,,,,,,44254,1604123803,,,,,,92413,1,,,,,,,1,,
32463,Entwickler/in - interaktive Lernmedien,Entwickler/in - interaktive Lernmedien,,,,,,,44255,1604123803,,,,,,92413,1,,,,,,,1,,
32464,Internet-Redakteur/in,Internet-Redakteur/in,,,,,,,44256,1604123803,,,,,,92413,1,,,,,,,1,,
32465,Online-Reporter/in,Online-Reporter/in,,,,,,,44257,1604123803,,,,,,92413,1,,,,,,,1,,
32466,Online-Redakteur/in,Online-Redakteur/in,,,,,,,44258,1604123803,,,,,,92413,1,,,,,,,1,,
32467,Unternehmensredakteur/in,Unternehmensredakteur/in,,,,,,,44259,1604123803,,,,,,92413,1,,,,,,,1,,
32468,Content-Manager/in,Content-Manager/in,,,,,,,44260,1604123803,,,,,,92413,1,,,,,,,1,,
32469,Community-Manager/in,Community-Manager/in,,,,,,,44261,1604123803,,,,,,92413,1,,,,,,,1,,
32470,Computer Based Training-Autor/in,Computer Based Training-Autor/in,,,,,,,44262,1604123803,,,,,,92413,1,,,,,,,1,,
32471,Dokumentationsentwickler/in,Dokumentationsentwickler/in,,,,,,,44263,1604123803,,,,,,92413,1,,,,,,,1,,
32472,Fotoredakteur/in,Fotoredakteur/in,,,,,,,44264,1604123803,,,,,,92413,1,,,,,,,1,,
32473,Lokalreporter/in,Lokalreporter/in,,,,,,,44265,1604123803,,,,,,92413,1,,,,,,,1,,
32474,Sportreporter/in,Sportreporter/in,,,,,,,44266,1604123803,,,,,,92413,1,,,,,,,1,,
32475,Sportredakteur/in,Sportredakteur/in,,,,,,,44267,1604123803,,,,,,92413,1,,,,,,,1,,
32476,Produktredakteur/in,Produktredakteur/in,,,,,,,44268,1604123803,,,,,,92413,1,,,,,,,1,,
32477,Pressefachmann/-frau,Pressefachmann/-frau,,,,,,,44269,1604123803,,,,,,92413,1,,,,,,,1,,
32478,Autor/in - interaktive Lernprogramme,Autor/in - interaktive Lernprogramme,,,,,,,44270,1604123803,,,,,,92413,1,,,,,,,1,,
32479,Musikredakteur/in,Musikredakteur/in,,,,,,,44271,1604123803,,,,,,92413,1,,,,,,,1,,
32480,Multimedia-Autor/in,Multimedia-Autor/in,,,,,,,44272,1604123803,,,,,,92413,1,,,,,,,1,,
32481,Multimedia-Redakteur/in,Multimedia-Redakteur/in,,,,,,,44273,1604123803,,,,,,92413,1,,,,,,,1,,
32482,Rundfunkreporter/in,Rundfunkreporter/in,,,,,,,44274,1604123803,,,,,,92413,1,,,,,,,1,,
32483,Rundfunkredakteur/in,Rundfunkredakteur/in,,,,,,,44275,1604123803,,,,,,92413,1,,,,,,,1,,
32484,Hörfunkredakteur/in,Hörfunkredakteur/in,,,,,,,44276,1604123803,,,,,,92413,1,,,,,,,1,,
32485,Fachjournalist/in,Fachjournalist/in,,,,,,,44277,1604123803,,,,,,92414,1,,,,,,,1,,
32486,Managing Editor,Managing Editor,,,,,,,44278,1604123803,,,,,,92414,1,,,,,,,1,,
32487,Master of Arts - Journalismus,Master of Arts - Journalismus,,,,,,,44279,1604123803,,,,,,92414,1,,,,,,,1,,
32488,Master of Arts - Kulturjournalismus,Master of Arts - Kulturjournalismus,,,,,,,44280,1604123803,,,,,,92414,1,,,,,,,1,,
32489,Master of Arts - Technische Redaktion und multimed,Master of Arts - Technische Redaktion und multimed,,,,,,,44281,1604123803,,,,,,92414,1,,,,,,,1,,
32490,Master of Arts - Technic Communications/Technische,Master of Arts - Technic Communications/Technische,,,,,,,44282,1604123803,,,,,,92414,1,,,,,,,1,,
32491,Berichter/in,Berichter/in,,,,,,,44283,1604123803,,,,,,92414,1,,,,,,,1,,
32492,Berichterstatter/in,Berichterstatter/in,,,,,,,44284,1604123803,,,,,,92414,1,,,,,,,1,,
32493,Feuilletonist/in,Feuilletonist/in,,,,,,,44285,1604123803,,,,,,92414,1,,,,,,,1,,
32494,Fernsehreporter/in,Fernsehreporter/in,,,,,,,44286,1604123803,,,,,,92414,1,,,,,,,1,,
32495,Fernsehjournalist/in,Fernsehjournalist/in,,,,,,,44287,1604123803,,,,,,92414,1,,,,,,,1,,
32496,Medizinjournalist/in,Medizinjournalist/in,,,,,,,44288,1604123803,,,,,,92414,1,,,,,,,1,,
32497,Reporter/in,Reporter/in,,,,,,,44289,1604123803,,,,,,92414,1,,,,,,,1,,
32498,Rezensent/in,Rezensent/in,,,,,,,44290,1604123803,,,,,,92414,1,,,,,,,1,,
32499,Technische/r Fachjournalist/in,Technische/r Fachjournalist/in,,,,,,,44291,1604123803,,,,,,92414,1,,,,,,,1,,
32500,Zeitungsjournalist/in,Zeitungsjournalist/in,,,,,,,44292,1604123803,,,,,,92414,1,,,,,,,1,,
32501,Zeitungskorrespondent/in,Zeitungskorrespondent/in,,,,,,,44293,1604123803,,,,,,92414,1,,,,,,,1,,
32502,Zeitungsberichterstatter/in,Zeitungsberichterstatter/in,,,,,,,44294,1604123803,,,,,,92414,1,,,,,,,1,,
32503,Agrarjournalist/in,Agrarjournalist/in,,,,,,,44295,1604123803,,,,,,92414,1,,,,,,,1,,
32504,Chef/in vom Dienst,Chef/in vom Dienst,,,,,,,44296,1604123803,,,,,,92414,1,,,,,,,1,,
32505,Theaterkritiker/in,Theaterkritiker/in,,,,,,,44297,1604123803,,,,,,92414,1,,,,,,,1,,
32506,Bildjournalist/in,Bildjournalist/in,,,,,,,44298,1604123803,,,,,,92414,1,,,,,,,1,,
32507,Filmkritiker/in,Filmkritiker/in,,,,,,,44299,1604123803,,,,,,92414,1,,,,,,,1,,
32508,Wirtschaftsjournalist/in,Wirtschaftsjournalist/in,,,,,,,44300,1604123803,,,,,,92414,1,,,,,,,1,,
32509,Wissenschaftsjournalist/in,Wissenschaftsjournalist/in,,,,,,,44301,1604123803,,,,,,92414,1,,,,,,,1,,
32510,Wirtschaftskorrespondent/in (Journalist/in),Wirtschaftskorrespondent/in (Journalist/in),,,,,,,44302,1604123803,,,,,,92414,1,,,,,,,1,,
32511,Online Editor/in,Online Editor/in,,,,,,,44303,1604123803,,,,,,92414,1,,,,,,,1,,
32512,Online-Journalist/in,Online-Journalist/in,,,,,,,44304,1604123803,,,,,,92414,1,,,,,,,1,,
32513,Fotojournalist/in,Fotojournalist/in,,,,,,,44305,1604123803,,,,,,92414,1,,,,,,,1,,
32514,Journalist/in,Journalist/in,,,,,,,44306,1604123803,,,,,,92414,1,,,,,,,1,,
32515,Journalist/in - Video,Journalist/in - Video,,,,,,,44307,1604123803,,,,,,92414,1,,,,,,,1,,
32516,Kolumnist/in,Kolumnist/in,,,,,,,44308,1604123803,,,,,,92414,1,,,,,,,1,,
32517,Korrespondent/in,Korrespondent/in,,,,,,,44309,1604123803,,,,,,92414,1,,,,,,,1,,
32518,Modejournalist/in,Modejournalist/in,,,,,,,44310,1604123803,,,,,,92414,1,,,,,,,1,,
32519,Sonderberichterstatter/in,Sonderberichterstatter/in,,,,,,,44311,1604123803,,,,,,92414,1,,,,,,,1,,
32520,Wortjournalist/in,Wortjournalist/in,,,,,,,44312,1604123803,,,,,,92414,1,,,,,,,1,,
32521,Wort- und Bildjournalist/in,Wort- und Bildjournalist/in,,,,,,,44313,1604123803,,,,,,92414,1,,,,,,,1,,
32522,Sportjournalist/in,Sportjournalist/in,,,,,,,44314,1604123803,,,,,,92414,1,,,,,,,1,,
32523,Sportberichterstatter/in,Sportberichterstatter/in,,,,,,,44315,1604123803,,,,,,92414,1,,,,,,,1,,
32524,Kritiker/in,Kritiker/in,,,,,,,44316,1604123803,,,,,,92414,1,,,,,,,1,,
32525,Pressekorrespondent/in,Pressekorrespondent/in,,,,,,,44317,1604123803,,,,,,92414,1,,,,,,,1,,
32526,Auslandskorrespondent/in,Auslandskorrespondent/in,,,,,,,44318,1604123803,,,,,,92414,1,,,,,,,1,,
32527,Kunstkritiker/in,Kunstkritiker/in,,,,,,,44319,1604123803,,,,,,92414,1,,,,,,,1,,
32528,Musikkritiker/in,Musikkritiker/in,,,,,,,44320,1604123803,,,,,,92414,1,,,,,,,1,,
32529,Musikjournalist/in,Musikjournalist/in,,,,,,,44321,1604123803,,,,,,92414,1,,,,,,,1,,
32530,Publizist/in,Publizist/in,,,,,,,44322,1604123803,,,,,,92414,1,,,,,,,1,,
32531,Hörfunk- und Multimediajournalist/in,Hörfunk- und Multimediajournalist/in,,,,,,,44323,1604123803,,,,,,92414,1,,,,,,,1,,
32532,Fachlektor/in,Fachlektor/in,,,,,,,44324,1604123803,,,,,,92424,1,,,,,,,1,,
32533,Deutschlektor/in (Germanist/in),Deutschlektor/in (Germanist/in),,,,,,,44325,1604123803,,,,,,92424,1,,,,,,,1,,
32534,Lektor/in - Verlage,Lektor/in - Verlage,,,,,,,44326,1604123803,,,,,,92424,1,,,,,,,1,,
32535,Lektorassistent/in (Verlag),Lektorassistent/in (Verlag),,,,,,,44327,1604123803,,,,,,92424,1,,,,,,,1,,
32536,Lektor/in - Goethe-Institute (Germanist/in),Lektor/in - Goethe-Institute (Germanist/in),,,,,,,44328,1604123803,,,,,,92424,1,,,,,,,1,,
32537,Technische/r Lektor/in,Technische/r Lektor/in,,,,,,,44329,1604123803,,,,,,92424,1,,,,,,,1,,
32538,Verlagslektor/in,Verlagslektor/in,,,,,,,44330,1604123803,,,,,,92424,1,,,,,,,1,,
